"challengeID","gpa","grit","materialHardship","eviction","layoff","jobTraining"
104,2.54356783275,3.46944824557,0.136317590757,False,False,False
105,2.81514605819,3.36713606212,0.0921645609293,False,False,False
106,3.14985315182,3.31365448784,0.0796962637778,False,False,False
107,3.02967987105,3.54507876805,0.11003985464,False,False,False
108,2.73797476274,3.6261607531,0.12964931719,False,False,False
109,2.68017153952,3.36765288332,0.0743867420458,False,False,False
110,3.06297999418,3.68095445751,0.0155867768595,False,False,False
111,3.191240226,3.34058080956,0.349565035381,False,False,False
112,2.74146936428,3.50246793401,0.124042757747,False,False,False
113,2.51624098521,3.38266369825,0.174217893218,False,False,False
114,2.82447798181,3.31467568872,0.0460017760018,False,False,False
115,3.43153775963,3.50497339722,0.00945454545455,False,False,False
116,2.95809712047,3.37735326012,0.0865733221027,False,False,False
117,2.64309485801,3.45461640267,0.209740177951,False,False,False
118,2.63862029422,3.63321867327,0.138720981039,False,False,False
119,1.87551198337,3.40371078971,0.0944818586049,False,False,False
120,2.86499109224,3.41603756402,0.157592909616,False,False,False
121,2.61249169372,3.38299782914,0.275094349501,False,False,False
122,2.93702762243,3.26918190712,0.0911113331113,False,False,False
123,2.85063146984,3.30549138923,0.170077592046,False,False,False
124,2.73631565004,3.71015652226,0.00449035812672,False,False,False
125,2.36232974762,3.19386143641,0.180760638648,False,False,False
126,2.86275554946,3.36115776326,0.118819760118,False,False,False
127,2.81391798915,3.1570665083,0.0414885543749,False,False,False
128,2.8063238684,3.54854388064,0.0780421245421,False,False,False
129,2.80379451686,3.43042861636,0.103513012537,False,False,False
130,2.93382200169,3.45315247122,0.146783812147,False,False,False
131,3.30320765038,3.44861359063,0.0828421939024,False,False,False
132,2.69265674848,3.60344326382,0.173901333515,False,False,False
133,2.69455453425,3.34075172586,0.106852387511,False,False,False
134,2.48320042025,3.27944434789,0.125796444455,False,False,False
135,2.64662327411,2.98523066963,0.167665970393,False,False,False
136,2.5672283596,3.41067578998,0.129143366734,False,False,False
137,2.43461444005,3.33587491393,0.0394704840614,False,False,False
138,2.70965446603,3.53448344872,0.0642152970321,False,False,False
139,3.11453216691,3.37453685673,0.0503953168044,False,False,False
140,3.28284036529,3.43878062465,0.071619683347,False,False,False
141,2.76943918962,3.49370870186,0.116021072362,False,False,False
142,2.75436392969,3.64476674558,0.0604686929232,False,False,False
143,3.16890779502,3.58720905635,0.0431807687262,False,False,False
144,2.70616172725,3.36235280805,0.108592647252,False,False,False
145,2.58590149178,3.71380057729,0.0420227146591,False,False,False
146,3.15141486521,3.39634774282,0.0706337803611,False,False,False
147,2.72338818086,3.3704749347,0.0752593139184,False,False,False
148,2.78576389864,3.43035079953,0.116507087684,False,False,False
149,3.00475656125,3.42567466946,0.0871434222343,False,False,False
150,2.72676419849,3.26686775918,0.200359897678,False,False,False
151,2.76772197574,3.36840978907,0.125989012473,False,False,False
152,2.8992993655,3.26820146451,0.116495844322,False,False,False
153,2.48752785895,3.39449457211,0.133844413163,False,False,False
154,2.5269339218,3.36920367147,0.19534391292,False,False,False
155,2.85680717663,3.36922237438,0.0767851037851,False,False,False
156,2.60475138238,3.45547446094,0.146963871838,False,False,False
157,3.09638645559,3.3914331137,0.164339395898,False,False,False
158,2.57785623046,3.50942945063,0.16724917759,False,False,False
159,2.82040156335,3.56566214639,0.154427693519,False,False,False
160,3.01402954453,3.39299024739,0.105746515368,False,False,False
161,2.99099973113,3.25139248225,0.089588966589,False,False,False
162,2.6959870848,3.18860259618,0.149315295815,False,False,False
163,2.82516767679,3.48948016871,0.148158026317,False,False,False
164,3.49936982544,3.2986863234,0.0393787878788,False,False,False
165,2.04951625407,3.11596864125,0.35456618441,False,False,False
166,2.59088415022,3.48634295119,0.122990342694,False,False,False
167,2.97309573989,2.93486455724,0.0935981306275,False,False,False
168,2.36075246404,3.67872240129,0.127268538799,False,False,False
169,2.64362058016,3.47794498695,0.16974019222,False,False,False
170,2.68883354759,3.39843046419,0.0834108290699,False,False,False
171,2.71164651751,3.38759361999,0.0726733569461,False,False,False
172,2.70942860108,3.28650004602,0.13854978355,False,False,False
173,3.15073175849,3.30904175747,0.119955086506,False,False,False
174,3.15113902012,3.41820432531,0.018303030303,False,False,False
175,2.65774591667,3.35337562391,0.177213945146,False,False,False
176,2.72942493032,3.30344775389,0.0930194149285,False,False,False
177,2.74147887786,3.72962579991,0.0605204795205,False,False,False
178,2.89010523753,3.37730596403,0.109400024218,False,False,False
179,2.90917686106,3.57795330735,0.0940971090313,False,False,False
180,2.69423544593,3.37534748687,0.0878047684639,False,False,False
181,2.67308276172,3.46748664547,0.143565692923,False,False,False
182,2.63903291463,3.55868651203,0.0861891103549,False,False,False
183,2.59651973255,3.0907692979,0.407095314519,False,False,False
184,2.75487657604,3.22276634158,0.196136318227,False,False,False
185,3.01284293947,3.46705526798,0.264830782854,False,False,False
186,2.72075829726,3.29781421055,0.148876260697,False,False,False
187,3.39902325878,3.26508121695,0.0791671434626,False,False,False
188,3.14393369131,3.75662982654,0.0179220779221,False,False,False
189,2.75245373826,3.4057434251,0.00843722943723,False,False,False
190,2.98580958584,3.45431860194,0.106355245889,False,False,False
191,2.91710965505,3.48486836257,0.0927867309458,False,False,False
192,2.02785155526,3.05439272743,0.0480892239074,False,False,False
193,2.70752424972,3.82565559833,0.0342943722944,False,False,False
194,2.95777876051,3.19527616392,0.15724119315,False,False,False
195,2.71798781672,3.46362986602,0.0772922784286,False,False,False
196,3.01628026793,3.48287179401,0.242409129344,False,False,False
197,2.69808145068,3.33601902302,0.160669253652,False,False,False
198,2.74170313678,3.34407384529,0.0616362783478,False,False,False
199,3.00250032375,3.58093577825,0.0431142746143,False,False,False
200,2.61664790145,3.4361322907,0.171317830714,False,False,False
201,3.12335370648,3.49919728007,0.0573518299882,False,False,False
202,2.4755441419,3.16790896358,0.174494022989,False,False,False
203,3.12323334301,3.69305648459,0.0849491468128,False,False,False
204,2.42746487309,3.76687402366,0.140016680289,False,False,False
205,2.76458094805,3.11562423717,0.211798595047,False,False,False
206,2.63049638787,3.64365401503,0.0878438934803,False,False,False
207,2.94922150072,3.26888915391,0.119962976418,False,False,False
208,3.73291059404,3.32355156953,0.0669565434565,False,False,False
209,2.66339277368,3.38109129358,0.166238892421,False,False,False
210,2.82110257281,3.46844684877,0.0558425614789,False,False,False
211,2.63221146933,3.35824993059,0.123720345311,False,False,False
212,2.71626972487,3.36506542492,0.175262638431,False,False,False
213,3.02264784676,3.21187660095,0.0477535477001,False,False,False
214,2.7856555098,3.28303220407,0.111785493879,False,False,False
215,2.92856893282,3.1940028461,0.131580131989,False,False,False
216,2.75845907333,3.63450096975,0.0431316562226,False,False,False
217,2.72553260868,3.31802980163,0.105656999566,False,False,False
218,2.51723910567,3.52421212573,0.235623280611,False,False,False
219,2.95126742321,3.25746792889,0.0982508996851,False,False,False
220,3.00412897465,3.41368940043,0.116871933622,False,False,False
221,2.34391927762,3.46765883032,0.128348424303,False,False,False
222,2.89894447927,3.39352842135,0.107328194978,False,False,False
223,2.98821272399,3.23190884998,0.170255099921,False,False,False
224,2.76048361442,3.42068611144,0.200824768666,False,False,False
225,2.42121881944,3.32415262943,0.174649518743,False,False,False
226,2.81626549273,3.33146996181,0.101846718938,False,False,False
227,3.33739255176,2.91244973368,0.0285127902401,False,False,False
228,2.60932023913,3.38357718094,0.0975416250416,False,False,False
229,3.20636848201,3.35456277291,0.0125252525253,False,False,False
230,2.74745811596,3.27710182196,0.0456626050717,False,False,False
231,3.28380776277,3.34936616298,0.00912299465241,False,False,False
232,3.34689937704,3.36272840366,0.0165151515152,False,False,False
233,2.72438143352,3.36205224162,0.102805406714,False,False,False
234,3.10672480618,3.30858776583,0.0221060606061,False,False,False
235,2.59152393222,3.62122325372,0.0190678210678,False,False,False
236,2.71835497835,3.77272412996,0.115648486017,False,False,False
237,2.58922553373,3.79526261795,0.00734199134199,False,False,False
238,3.24520938321,3.22651680653,0.330271480302,False,False,False
239,2.91242059901,3.26590584563,0.0878781899918,False,False,False
240,3.11086500731,3.36252094086,0.0538268398268,False,False,False
241,3.24091084379,3.36803328969,0.114475021414,False,False,False
242,2.91910248377,3.54040396851,0.0209494949495,False,False,False
243,2.70579886508,3.34084361999,0.102494162403,False,False,False
244,2.70406595447,3.39139174396,0.0670635097226,False,False,False
245,3.18822278991,3.43171683293,0.0191918081918,False,False,False
246,3.11049509764,3.46735345841,0.0152947658402,False,False,False
247,3.43644930505,2.98555797949,0.015974025974,False,False,False
248,2.37715273615,3.57964510183,0.165419075874,False,False,False
249,2.97591428595,3.45490289382,0.0634423455333,False,False,False
250,2.85316836041,3.59548632817,0.0631845528209,False,False,False
251,2.97813839211,3.4272010511,0.0578872642509,False,False,False
252,2.59114523004,3.43555771412,0.334567444697,False,False,False
253,2.81812391122,3.33995562539,0.0993959172141,False,False,False
254,2.5435875298,3.10494268517,0.269855825992,False,False,False
255,3.14591591318,3.37768017207,0.0663793126066,False,False,False
256,2.80710020725,3.40084352191,0.111801830968,False,False,False
257,2.20840322947,3.64674477021,0.23877659714,False,False,False
258,2.84579943395,3.21521562164,0.127369917961,False,False,False
259,2.99031600317,3.34913381934,0.0494208569209,False,False,False
260,2.86453342144,3.39025865548,0.140196099355,False,False,False
261,2.83846543002,3.41854205096,0.118059132044,False,False,False
262,3.36747107347,3.36568448687,0.151443671302,False,False,False
263,2.96153360485,3.66694088309,0.138150738151,False,False,False
264,2.83236577433,3.49994613132,0.0742804014168,False,False,False
265,2.93297439975,3.42817571029,0.0861828070919,False,False,False
266,2.97523269421,3.45276715273,0.0493877233877,False,False,False
267,2.75175520367,3.56667337275,0.0621646913692,False,False,False
268,2.97166831098,3.5165070237,0.0356657851952,False,False,False
269,2.98886926255,3.60009785861,0.0588333333333,False,False,False
270,3.06553780111,3.5541608344,0.0456727666273,False,False,False
271,3.18420041637,3.59373745239,0.23432260386,False,False,False
272,2.83796475371,3.21968652778,0.168080427594,False,False,False
273,2.89259439662,3.33729874936,0.0905111772863,False,False,False
274,2.53983088671,3.54356890304,0.175423519549,False,False,False
275,3.02054629874,3.2887991462,0.110935799495,False,False,False
276,3.10763588053,3.41361893616,0.00839826839827,False,False,False
277,2.63983643282,3.42903540971,0.16779426634,False,False,False
278,2.51366169333,3.37553297235,0.0889091110909,False,False,False
279,2.87544977626,3.28383310473,0.0582933884298,False,False,False
280,2.76973203054,3.31878089786,0.138797719957,False,False,False
281,2.93016093676,3.38498180331,0.0361928601701,False,False,False
282,2.56092247214,3.79301103781,0.226410836638,False,False,False
283,3.22792213342,3.61243792531,0.0732352092352,False,False,False
284,3.27049382513,3.40343976219,0.0671466614194,False,False,False
285,3.10329108909,3.5318524789,0.00458874458874,False,False,False
286,2.76132420275,3.52184631379,0.125289205744,False,False,False
287,3.07069722212,2.57193144563,0.402625377148,False,False,False
288,2.80377557798,3.50892485819,0.0845007795235,False,False,False
289,2.83098231915,3.22124699355,0.127387160225,False,False,False
290,3.15788196417,3.46364197912,0.0804223554224,False,False,False
291,2.77380663785,3.23470138908,0.16067255264,False,False,False
292,2.73236715561,3.67066961255,0.0144214876033,False,False,False
293,2.68288132673,3.54478135357,0.175961699705,False,False,False
294,2.94216278357,3.41031869017,0.0257575757576,False,False,False
295,3.15689708447,2.87643444191,0.0227053249781,False,False,False
296,3.14837063652,3.43727686313,0.0122727272727,False,False,False
297,2.57022542708,3.06020593252,0.423757520258,False,False,False
298,2.66102405519,3.35152326954,0.1036407103,False,False,False
299,3.0491799357,3.4423558045,0.0244288337925,False,False,False
300,1.96715228515,3.29345242501,0.0388344685617,False,False,False
301,2.94766912282,3.70457689546,0.0156897546898,False,False,False
302,2.71230105256,3.84325334415,0.0444786096257,False,False,False
303,2.74184994172,3.43803428242,0.0845291072564,False,False,False
304,2.64020618325,3.36873764227,0.0666355412265,False,False,False
305,2.89158318714,3.35726311242,0.101688712951,False,False,False
306,2.91855977955,3.25865098318,0.0457464908829,False,False,False
307,2.73171242374,3.40100188425,0.197751421484,False,False,False
308,2.92430373058,3.26676384725,0.142716697444,False,False,False
309,2.46577218058,3.50216270384,0.112114357864,False,False,False
310,3.32368045408,3.61183201309,0.0205594405594,False,False,False
311,2.76174603107,3.54657788124,0.0489088362618,False,False,False
312,3.01909600901,3.28864248303,0.197315836281,False,False,False
313,2.67115391199,3.46920835175,0.228611870156,False,False,False
314,2.64223223607,3.32288169832,0.0126233766234,False,False,False
315,2.93841600638,3.74480004309,0.0624365522834,False,False,False
316,2.65932720275,3.34673912441,0.0614086494314,False,False,False
317,2.5956795709,3.81755249497,0.0620609996065,False,False,False
318,3.20463535294,3.73011643173,0.0247575757576,False,False,False
319,2.74526215451,3.47407095873,0.164961621712,False,False,False
320,2.9240294689,3.36581254703,0.0975833063253,False,False,False
321,3.80373454202,3.63173135948,0.012803030303,False,False,False
322,2.85744342477,3.39595350723,0.0490705657978,False,False,False
323,3.21889023096,3.4436862145,0.223286773832,False,False,False
324,2.9663504317,3.64567833028,0.486198542545,False,False,False
325,3.01489560342,3.56947205896,0.00194805194805,False,False,False
326,2.85436212344,3.56145466952,0.0812710824529,False,False,False
327,3.45994029922,3.36618447459,0.032025842844,False,False,False
328,2.59184267179,3.55692331738,0.161408198269,False,False,False
329,2.94098678391,3.35654868648,0.0442309987992,False,False,False
330,2.53019014784,3.56909282171,0.238721906139,False,False,False
331,2.78269724556,3.51015995006,0.0230137741047,False,False,False
332,2.63261167835,3.55577450941,0.073389523578,False,False,False
333,2.7959747403,3.32471111439,0.179479385845,False,False,False
334,2.5700516798,3.70547669513,0.0765653633354,False,False,False
335,2.94820944606,3.2553934643,0.155528412467,False,False,False
336,2.72993263817,3.34149422063,0.0608152150879,False,False,False
337,2.77035753719,3.36795290188,0.196511383885,False,False,False
338,2.2956498594,3.66983963672,0.00456565656566,False,False,False
339,2.91151687138,3.37058374584,0.294867834186,False,False,False
340,3.07703877146,3.63413591487,0.129479361548,False,False,False
341,3.11299467009,3.48512484909,0.0585318469409,False,False,False
342,2.98579701807,3.33997079099,0.0946711445121,False,False,False
343,2.81674123381,3.54706296903,0.0592886658796,False,False,False
344,2.47600625481,3.76049558196,0.140011405261,False,False,False
345,2.70292525589,3.45861753703,0.133998097862,False,False,False
346,2.84982527509,3.2809812705,0.132207248891,False,False,False
347,2.63785192939,2.81919986688,0.0320736586646,False,False,False
348,2.80922506198,3.46368382895,0.012303030303,False,False,False
349,3.21245057878,3.30152461932,0.0833474404383,False,False,False
350,3.05290457715,3.4867125879,0.141724601156,False,False,False
351,2.84326020466,3.28073505183,0.0698611287702,False,False,False
352,2.91621807577,3.23703320418,0.0944764831128,False,False,False
353,3.34039050492,3.40951008107,0.0368831168831,False,False,False
354,2.81992976749,3.52731140131,0.124683838225,False,False,False
355,2.65940840097,3.39586521666,0.127933417593,False,False,False
356,2.40243337961,2.92456825195,0.238397958634,False,False,False
357,2.86848352724,3.36896440842,0.06867093008,False,False,False
358,3.02265065098,3.29993572422,0.0531306100317,False,False,False
359,2.45308145966,3.41361310631,0.343638349025,False,False,False
360,2.99861705179,3.35069592122,0.194303645107,False,False,False
361,2.73290247443,3.32921547021,0.0786190652782,False,False,False
362,3.23836759109,3.37597331646,0.0266955266955,False,False,False
363,2.56585987916,3.54159021844,0.191068813688,False,False,False
364,2.79904524887,3.48205027938,0.0532983077529,False,False,False
365,2.88465953805,3.46260264632,0.0613754679664,False,False,False
366,2.84003613298,3.25206616601,0.122294106478,False,False,False
367,2.38558215586,3.18373032892,0.124212875508,False,False,False
368,2.65422283057,3.46437421951,0.136436194524,False,False,False
369,2.91483896741,3.27090651503,0.105866522367,False,False,False
370,2.47761761849,3.40741702674,0.123253140799,False,False,False
371,2.85215217299,3.22121158293,0.0749591620501,False,False,False
372,3.24585303232,3.27454915881,0.0362728584547,False,False,False
373,2.66846707336,3.54441818974,0.0378917748918,False,False,False
374,2.71995106798,3.47611935746,0.117455572206,False,False,False
375,2.91873020879,3.41357283475,0.106103795195,False,False,False
376,2.60300544798,3.57784957865,0.0486886761486,False,False,False
377,3.21257589469,3.28093345716,0.0030303030303,False,False,False
378,2.81423069741,3.29164010578,0.10343667603,False,False,False
379,2.61089170144,3.48341083698,0.1031624267,False,False,False
380,3.50464398156,3.43860236161,0.0162525252525,False,False,False
381,3.22725409313,3.37354174739,0.0453567493113,False,False,False
382,3.24653574149,3.74316978272,0.0162340992341,False,False,False
383,3.25290376807,3.46516704254,0.0575891885892,False,False,False
384,2.59187156216,3.50142462936,0.156022162181,False,False,False
385,2.60417390806,3.41517572255,0.0954738483442,False,False,False
386,3.77388094313,3.6903732784,0.0132302243211,False,False,False
387,2.85463963624,3.38510162713,0.127533781875,False,False,False
388,2.76765701673,3.50185259692,0.0589500196773,False,False,False
389,2.78892068421,3.25849448223,0.131199807768,False,False,False
390,2.89019590486,3.33191350049,0.115510279194,False,False,False
391,3.31131975446,3.08364775927,0.0125656565657,False,False,False
392,3.42850766472,3.38703782614,0.0357776145423,False,False,False
393,2.80703412845,3.58330404563,0.183789939116,False,False,False
394,2.848490007,3.79060500613,0.016512987013,False,False,False
395,2.85868409958,3.26450872745,0.229730100411,False,False,False
396,2.96239210871,3.32455929714,0.0965315189861,False,False,False
397,3.0606061021,3.32427236869,0.0992789432789,False,False,False
398,2.79907215368,3.27906854019,0.11532643159,False,False,False
399,2.79363071505,3.32448510246,0.143984975809,False,False,False
400,2.889003518,3.36285971233,0.10160037185,False,False,False
401,2.01154209761,3.39430311448,0.09629979186,False,False,False
402,2.77649755117,3.29067731687,0.089507530161,False,False,False
403,2.77667156051,3.33307123398,0.0415967650887,False,False,False
404,2.72693915262,3.44324484402,0.118920513236,False,False,False
405,2.86259746272,3.15659347914,0.166495244654,False,False,False
406,2.96626234689,3.28207796515,0.180379916609,False,False,False
407,3.30028778428,3.27979605282,0.101838383838,False,False,False
408,3.0956439546,3.26136761497,0.0839575050618,False,False,False
409,3.2431905234,3.20274854176,0.0118181818182,False,False,False
410,2.85437604716,3.3522812193,0.113529959939,False,False,False
411,2.62177797015,3.32263629198,0.181337084633,False,False,False
412,2.77016890716,3.51229749273,0.108694218734,False,False,False
413,3.35031692496,3.81119150235,0.00121212121212,False,False,False
414,2.86533905696,3.52244256962,0.0960514586424,False,False,False
415,2.72572684887,3.36984132391,0.1682237818,False,False,False
416,2.88138378785,3.47130783716,0.0509274322169,False,False,False
417,2.80162823723,3.64630027677,0.0622943420216,False,False,False
418,2.71446000272,3.47775843126,0.110314145451,False,False,False
419,2.53085878429,3.3306956185,0.211028078131,False,False,False
420,2.65054327481,3.39775065581,0.0944760693852,False,False,False
421,2.7589417142,3.40696072588,0.100428228337,False,False,False
422,2.760736859,3.51106609552,0.071417000409,False,False,False
423,2.67357825335,3.34838693455,0.180149076117,False,False,False
424,3.6733988234,3.6365877605,0.0180141676505,False,False,False
425,3.36429413867,3.35017285659,0.00225108225108,False,False,False
426,2.13360429974,3.27898112186,0.11329717757,False,False,False
427,3.01206509114,3.74143639896,0.200516196964,False,False,False
428,2.6075899898,3.29755819829,0.10121097337,False,False,False
429,2.67086833186,3.68802243889,0.229073754528,False,False,False
430,3.00327102636,3.29979747268,0.104146931351,False,False,False
431,3.35231484256,3.35260825304,0.0157777777778,False,False,False
432,3.32968004918,3.56505884133,0.265244878117,False,False,False
433,2.75026862027,3.31928872975,0.126553348167,False,False,False
434,2.8291860068,3.2455947641,0.129140138827,False,False,False
435,2.89636459895,3.10120848435,0.0273636363636,False,False,False
436,2.23010717977,3.52454254099,0.148065695336,False,False,False
437,3.80957338957,3.37849894977,0.0324675324675,False,False,False
438,2.52205097033,3.36847121385,0.205902583453,False,False,False
439,3.3643003682,3.22571042752,0.0246060606061,False,False,False
440,2.56683947996,3.57874157406,0.0925453712954,False,False,False
441,2.87033191808,2.95298730963,0.0460598189689,False,False,False
442,2.93823153725,3.27817763577,0.0946271657635,False,False,False
443,3.17963110846,3.54446454025,0.128419586926,False,False,False
444,2.80376090835,3.47555014146,0.177306698352,False,False,False
445,2.87456613436,3.67620877094,0.0461518517133,False,False,False
446,2.99655552926,3.37226608569,0.112344349165,False,False,False
447,2.51188714989,2.90138688335,0.123809307597,False,False,False
448,2.62269530238,3.43231014791,0.199433864116,False,False,False
449,2.53458587159,3.50072327699,0.272244515585,False,False,False
450,2.69075667881,3.56582197203,0.141056369952,False,False,False
451,3.26203819084,3.39071872639,0.051261707989,False,False,False
452,2.65591058941,3.40931616288,0.126095932588,False,False,False
453,3.25388580918,3.19690520606,0.0275833055833,False,False,False
454,2.96485939669,3.17283228752,0.115860850528,False,False,False
455,2.75129367209,3.64350196307,0.0152741046832,False,False,False
456,2.72511733365,3.34688494417,0.12384397673,False,False,False
457,2.64746640538,3.68146900827,0.0627601338056,False,False,False
458,2.64625565176,3.4220758862,0.183213538986,False,False,False
459,2.90779668616,3.34313993816,0.137329351427,False,False,False
460,2.61478906896,3.47385874942,0.0836005837597,False,False,False
461,3.26544338042,3.41061293986,0.112442186601,False,False,False
462,2.84474254352,3.41994453824,0.0932122102496,False,False,False
463,2.92615630122,3.60975038442,0.0610283353011,False,False,False
464,2.71903802461,3.47260096445,0.0392197297652,False,False,False
465,2.81987011665,3.33514457252,0.158984777106,False,False,False
466,2.93194337879,3.13760460033,0.0497831461468,False,False,False
467,3.23836841671,3.32606555896,0.0316479076479,False,False,False
468,2.70437395322,3.38840451018,0.202625070968,False,False,False
469,2.65208123988,3.08506843194,0.254422710979,False,False,False
470,2.86888408351,3.30561127868,0.125842593236,False,False,False
471,2.69306767035,3.35898869355,0.0755710854802,False,False,False
472,2.45273831778,3.35598025107,0.245227524938,False,False,False
473,2.89482061732,3.54978979128,0.0699744397017,False,False,False
